"","Log_Total_hour_salary","ingtot","y_ingLab_m","y_salary_m","y_salarySec_m","y_ingLab_m_ha","y_salary_m_hu","y_salarySec_m_ha","totalHoursWorked","hoursWorkUsual","hoursWorkActualSecondJob","age","sex","estrato1","maxEducLevel","college","edu_years","exp","oficio","relab","formal","microEmpresa","regSalud","sizeFirm","p6240","ocu","dsi"
"159",8.18482730710011,737717,737717,737717,NA,3586.12426757812,3586.12426757812,NA,48,48,NA,21,1,2,6,1,11,4,56,1,1,"No Small",1,5,1,1,0
"160",8.32301509944363,1032333.41666667,882333.4375,737717,NA,4117.55615234375,3442.67944335938,NA,50,50,NA,43,0,2,6,1,11,26,54,3,1,"Small",1,1,6,1,0
"161",7.46737106691756,3e+05,3e+05,3e+05,NA,1750,1750,NA,40,40,NA,37,0,2,4,0,5,26,45,1,0,"Small",3,2,1,1,0
"162",7.53190956625686,240000,240000,240000,NA,1866.66662597656,1866.66662597656,NA,30,30,NA,24,0,2,7,0,14,4,53,1,0,"Small",3,2,3,1,0
"163",8.60933616275338,1080857,1080857,737717,180000,5482.60791015625,4303.34912109375,7000,46,40,6,43,0,2,6,1,11,26,55,1,1,"No Small",1,4,1,1,0
"164",8.72830164181605,1820333.41666667,1270333.375,737717,NA,6175.2314453125,3586.12426757812,NA,48,48,NA,43,1,2,7,0,14,23,33,1,1,"No Small",1,5,1,1,0
"165",8.2250567468168,8e+05,8e+05,8e+05,NA,3733.33325195312,3733.33325195312,NA,50,50,NA,33,1,2,6,1,11,16,95,1,0,"No Small",NA,3,1,1,0
"166",9.79464877250198,3075000,3075000,2900000,NA,17937.5,16916.666015625,NA,40,40,NA,32,0,2,7,0,19,7,6,1,1,"No Small",1,5,1,1,0
"167",9.04126241004358,2117140,1737140,1500000,NA,8444.4306640625,7291.66650390625,NA,48,48,NA,52,1,2,6,1,11,35,98,1,1,"No Small",1,5,1,1,0
"168",8.753008228648,1166473.33333333,1166473.375,1e+06,NA,6329.70068359375,5426.3564453125,NA,43,43,NA,23,0,2,7,0,16,1,33,1,1,"No Small",1,4,6,1,0
"169",7.93179598393872,1389193.41666667,859193.4375,737717,NA,2784.42309570312,2390.74951171875,NA,72,72,NA,35,1,1,6,1,11,18,98,1,1,"No Small",1,5,1,1,0
"170",8.3961759151243,911333.416666667,911333.4375,737717,NA,4430.09326171875,3586.12426757812,NA,48,48,NA,23,0,1,6,1,11,6,55,1,1,"No Small",1,5,1,1,0
"171",7.86041363061311,8e+05,8e+05,8e+05,NA,2592.59252929688,2592.59252929688,NA,72,72,NA,21,0,1,7,0,13,2,59,1,0,"No Small",3,4,1,1,0
"172",8.29497523699565,1441333.41666667,1441333.5,737717,5e+05,4003.7041015625,3586.12426757812,3240.74074074074,84,48,36,41,0,2,7,0,13,22,59,1,1,"No Small",1,4,1,1,0
"173",8.36383711768092,882333.416666667,882333.4375,737717,NA,4289.12109375,3586.12426757812,NA,48,48,NA,54,1,2,5,0,7,41,97,1,1,"No Small",1,3,1,1,0
"174",9.26221227823247,2166666.66666667,2166666.75,2e+06,NA,10532.408203125,9722.22265625,NA,48,48,NA,23,1,4,7,0,16,1,42,1,1,"No Small",1,5,1,1,0
"175",8.44820028505205,1350000,8e+05,8e+05,NA,4666.66650390625,4666.66650390625,NA,40,40,NA,57,1,2,6,1,11,40,45,1,0,"Small",3,2,1,1,0
"176",11.1970724798375,1e+07,1e+07,1e+07,NA,72916.6640625,72916.6640625,NA,32,32,NA,33,0,5,7,0,20,7,6,1,1,"No Small",1,5,1,1,0
"177",8.1605182474775,6e+05,6e+05,6e+05,NA,3500,3500,NA,40,40,NA,63,1,3,6,1,11,46,98,3,0,"Small",2,1,1,1,0
"178",11.2616110813322,2e+07,1.6e+07,1.6e+07,NA,77777.78125,77777.78125,NA,48,48,NA,41,1,5,7,0,16,19,21,1,1,"No Small",1,5,1,1,0
"179",10.6580760250231,8750000,8750000,8500000,NA,42534.72265625,41319.4453125,NA,48,48,NA,38,0,5,7,0,16,16,30,1,1,"No Small",1,5,1,1,0
"180",8.38366179879172,9e+05,9e+05,9e+05,NA,4375,4375,NA,48,48,NA,49,0,3,5,0,8,35,54,3,0,"Small",3,1,1,1,0
"181",9.27747966466771,2400000,2200000,2e+06,NA,10694.4443359375,9722.22265625,NA,48,48,NA,54,1,3,7,0,14,34,3,1,1,"No Small",1,5,1,1,0
"182",8.77255659468316,1383140,1383140,1200000,NA,6454.6533203125,5600,NA,50,50,NA,27,1,3,7,0,16,5,2,1,1,"No Small",1,4,1,1,0
"183",8.18482730710011,737717,737717,737717,NA,3586.12426757812,3586.12426757812,NA,48,48,NA,47,1,3,4,0,5,36,93,1,1,"No Small",1,4,1,1,0
"184",8.62878426652967,1150000,1150000,1100000,NA,5590.27783203125,5347.22216796875,NA,48,48,NA,24,0,3,7,0,14,4,19,1,1,"No Small",1,4,1,1,0
"185",8.38366179879172,9e+05,9e+05,9e+05,NA,4375,4375,NA,48,48,NA,62,1,2,4,0,5,51,81,1,1,"No Small",1,5,4,1,0
"186",8.37920747335464,1120000,1120000,1120000,NA,4355.5556640625,4355.5556640625,NA,60,60,NA,44,1,2,6,1,11,27,98,1,1,"No Small",1,4,4,1,0
"187",9.48535571828295,2708333.33333333,2708333.25,2200000,NA,13165.5087890625,10694.4443359375,NA,48,48,NA,42,1,3,7,0,16,20,21,1,1,"No Small",1,5,1,1,0
"188",8.36383711768092,1232333.41666667,882333.4375,737717,NA,4289.12109375,3586.12426757812,NA,48,48,NA,63,1,2,4,0,5,52,58,1,1,"No Small",1,5,6,1,0
"189",8.64300725988035,1166473.33333333,1166473.375,1e+06,NA,5670.3564453125,4861.111328125,NA,48,48,NA,33,0,2,7,0,16,11,11,1,1,"No Small",1,4,1,1,0
"190",8.27134341545776,1154383.66666667,804383.6875,737717,NA,3910.19848632812,3586.12426757812,NA,48,48,NA,50,0,3,5,0,6,38,53,1,1,"No Small",1,4,1,1,0
"191",8.56906509767252,1083333.33333333,1083333.375,1e+06,NA,5266.2041015625,4861.111328125,NA,48,48,NA,30,0,3,7,0,18,6,13,1,1,"No Small",1,4,6,1,0
"192",8.67751117032482,1207423.66666667,1207423.625,737717,NA,5869.42041015625,3586.12426757812,NA,48,48,NA,40,1,2,6,1,11,23,98,1,1,"No Small",1,5,1,1,0
"193",8.74291755020505,671373.333333333,671373.3125,5e+05,NA,6266.15087890625,4666.66650390625,NA,25,25,NA,34,0,2,5,0,9,19,32,1,1,"Small",1,2,4,1,0
"194",8.40564069337928,920000,920000,920000,NA,4472.22216796875,4472.22216796875,NA,48,48,NA,23,1,2,6,1,11,6,85,1,0,"Small",NA,2,1,1,0
"195",8.22770486627596,882333.416666667,882333.4375,737717,NA,3743.23266601562,3129.70849609375,NA,55,55,NA,23,0,2,7,0,11,6,37,1,1,"No Small",1,5,1,1,0
"196",6.74345224512948,4e+05,2e+05,2e+05,NA,848.48486328125,848.48486328125,NA,55,55,NA,45,0,2,5,0,7,32,54,3,0,"Small",3,1,1,1,0
"197",7.64172441499983,5e+05,5e+05,5e+05,NA,2083.33325195312,2083.33325195312,NA,56,56,NA,18,0,2,5,0,9,3,45,1,0,"Small",3,2,4,1,0
"198",10.6457880195727,9283333.33333333,9183334,7e+06,1600000,42015.25390625,34027.77734375,124444.444444444,51,48,3,37,0,3,7,0,18,13,2,1,1,"No Small",1,5,1,1,0
"199",8.46370454080591,975000,975000,9e+05,NA,4739.58349609375,4375,NA,48,48,NA,41,0,3,6,1,11,24,39,1,1,"No Small",1,5,1,1,0
"200",8.86916961457342,1662500,1462500,1400000,NA,7109.375,6805.5556640625,NA,48,48,NA,26,0,2,6,1,11,9,53,1,1,"No Small",1,4,1,1,0
"201",9.53481959229618,2845666.66666667,2845666.5,2600000,NA,13833.1005859375,12638.888671875,NA,48,48,NA,29,1,3,7,0,15,8,21,1,1,"No Small",1,5,6,1,0
"202",8.73510087195075,1279000,1279000,1200000,NA,6217.361328125,5833.33349609375,NA,48,48,NA,28,0,3,7,0,16,6,21,1,1,"No Small",1,3,6,1,0
"203",9.06068390744443,1669806.66666667,1549806.625,1400000,NA,8610.037109375,7777.77783203125,NA,42,42,NA,30,1,2,6,1,11,13,45,1,0,"Small",1,2,1,1,0
"204",8.39748105013779,912523.666666667,912523.6875,737717,NA,4435.87890625,3586.12426757812,NA,48,48,NA,28,1,2,6,1,11,11,97,1,1,"No Small",1,5,1,1,0
"205",8.36405271080131,882523.666666667,882523.6875,737717,NA,4290.0458984375,3586.12426757812,NA,48,48,NA,22,0,2,6,1,11,5,59,1,1,"Small",1,2,1,1,0
"206",8.70773477726116,1244473.33333333,1244473.375,1e+06,NA,6049.5234375,4861.111328125,NA,48,48,NA,25,1,2,7,0,13,6,39,1,1,"No Small",1,5,1,1,0
"207",8.13234738645469,7e+05,7e+05,7e+05,NA,3402.77783203125,3402.77783203125,NA,48,48,NA,23,0,2,7,0,11,6,38,1,0,"Small",3,2,1,1,0
"208",10.9747618985015,10008333.3333333,10008333,8300000,NA,58381.94140625,48416.66796875,NA,40,40,NA,59,1,3,7,0,16,37,12,2,1,"No Small",1,5,6,1,0
"209",8.95902595067072,1600000,1600000,1600000,NA,7777.77783203125,7777.77783203125,NA,48,48,NA,25,1,3,7,0,16,3,39,1,1,"No Small",1,5,1,1,0
"210",10.5414351760971,7786666.66666667,7786666.5,6480000,NA,37851.8515625,31500,NA,48,48,NA,54,0,3,7,0,18,30,11,2,1,"No Small",1,5,1,1,0
"211",8.99161411303305,1653000,1653000,1500000,NA,8035.41650390625,7291.66650390625,NA,48,48,NA,36,0,3,7,0,21,9,11,1,1,"No Small",1,5,6,1,0
"212",8.22033693800089,764383.666666667,764383.6875,737717,NA,3715.75415039062,3586.12426757812,NA,48,48,NA,48,0,3,7,0,17,25,39,1,1,"No Small",1,4,1,1,0
"213",8.36405271080131,882523.666666667,882523.6875,737717,NA,4290.0458984375,3586.12426757812,NA,48,48,NA,60,0,2,5,0,7,47,55,1,1,"No Small",1,5,6,1,0
"214",9.61580548008435,4500000,4500000,4e+06,NA,15000,13333.3330078125,NA,70,70,NA,50,1,3,7,0,14,30,58,2,1,"No Small",1,5,1,1,0
"215",10.4143131372396,8e+06,8e+06,8e+06,NA,33333.33203125,33333.33203125,NA,56,56,NA,48,0,3,7,0,16,26,2,1,1,"No Small",1,5,1,1,0
"216",8.7513865617467,1300000,1300000,1200000,NA,6319.4443359375,5833.33349609375,NA,48,48,NA,54,1,2,6,1,11,37,98,1,1,"No Small",1,5,1,1,0
"217",10.0984601911694,5058333,5e+06,5e+06,NA,24305.5546875,24305.5546875,NA,48,48,NA,39,1,3,7,0,16,17,2,1,1,"No Small",1,5,6,1,0
"218",9.66767732452745,3450000,3250000,3e+06,NA,15798.611328125,14583.3330078125,NA,48,48,NA,36,0,3,7,0,16,14,19,1,1,"No Small",1,5,6,1,0
"219",9.66322292671437,3033333.33333333,3033333.25,2800000,NA,15728.39453125,14518.5185546875,NA,45,45,NA,38,1,3,7,0,16,16,11,1,1,"No Small",1,5,1,1,0
"220",9.78100593477558,3033333.33333333,3033333.25,2800000,NA,17694.443359375,16333.3330078125,NA,40,40,NA,32,0,3,7,0,16,10,6,1,1,"No Small",1,5,1,1,0
"221",8.38366179879172,1050000,9e+05,9e+05,NA,4375,4375,NA,48,48,NA,59,0,2,4,0,5,48,53,1,0,"No Small",1,3,1,1,0
"222",8.53781244673122,1050000,1050000,8e+05,NA,5104.16650390625,3888.88891601562,NA,48,48,NA,56,1,3,6,1,11,39,59,1,1,"No Small",1,5,1,1,0
"223",8.95902595067072,1783333,1600000,1600000,NA,7777.77783203125,7777.77783203125,NA,48,48,NA,57,0,3,6,1,11,40,39,1,1,"No Small",1,5,1,1,0
"224",8.77655935127256,1333140,1333140,1200000,NA,6480.54150390625,5833.33349609375,NA,48,48,NA,23,0,3,7,0,16,1,13,1,1,"No Small",1,4,6,1,0
"225",7.95763643494155,1067193.41666667,857193.4375,737717,NA,2857.3115234375,2459.056640625,NA,70,70,NA,31,0,3,6,1,11,14,53,1,0,"No Small",1,4,1,1,0
"226",7.80753307595864,837717,737717,737717,NA,2459.056640625,2459.056640625,NA,70,70,NA,21,0,3,6,1,11,4,45,1,0,"No Small",1,3,1,1,0
"227",8.07860533153523,829217,829217,737717,NA,3224.73266601562,2868.8994140625,NA,60,60,NA,35,0,3,7,0,12,17,97,1,1,"No Small",1,5,6,1,0
"228",9.83324393406841,3642500,3595500,2400000,NA,18643.333984375,12444.4443359375,NA,45,45,NA,37,1,2,7,0,16,15,12,2,1,"No Small",1,5,1,1,0
"229",9.10666192608853,1700000,1700000,1500000,2e+05,9015.1513671875,11666.6669921875,3333.33333333333,44,30,14,40,0,2,7,0,16,18,39,1,0,"No Small",1,4,4,1,0
"230",7.97819671858534,812500,812500,750000,NA,2916.66674804688,2692.3076171875,NA,65,65,NA,35,1,2,6,1,11,18,51,1,0,"Small",1,2,6,1,0
"231",8.67134389914528,1580000,1200000,1200000,NA,5833.33349609375,5833.33349609375,NA,48,48,NA,45,1,2,5,0,8,31,58,1,1,"No Small",1,4,1,1,0
"232",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,45,0,2,5,0,9,30,55,1,1,"No Small",1,5,1,1,0
"233",8.1605182474775,384000,3e+05,3e+05,NA,3500,3500,NA,20,20,NA,19,1,2,7,0,15,0,33,1,0,"No Small",1,4,3,1,0
"234",8.47393751279008,820857,820857,737717,NA,4788.33251953125,4303.34912109375,NA,40,40,NA,40,0,4,7,0,14,20,3,1,1,"No Small",1,3,1,1,0
"235",8.51189863354222,1023140,1023140,850000,NA,4973.59716796875,4131.9443359375,NA,48,48,NA,47,1,2,6,1,11,30,97,1,1,"No Small",1,5,1,1,0
"236",8.38366179879172,750000,750000,750000,NA,4375,4375,NA,40,40,NA,48,0,3,5,0,9,33,45,1,0,"Small",3,2,1,1,0
"237",9.48535571828295,2708333.33333333,2708333.25,2500000,NA,13165.5087890625,12152.77734375,NA,48,48,NA,35,0,3,7,0,16,13,77,1,1,"No Small",1,5,1,1,0
"238",8.70643516411511,1497000,1450000,1200000,NA,6041.66650390625,5000,NA,56,56,NA,38,1,2,6,1,11,21,58,2,1,"No Small",2,5,1,1,0
"239",10.0384979046716,3924166.66666667,3924166.75,3400000,NA,22890.97265625,19833.333984375,NA,40,40,NA,53,1,4,7,0,16,31,12,2,1,"No Small",1,5,6,1,0
"240",8.18482730710011,737717,737717,737717,NA,3586.12426757812,3586.12426757812,NA,48,48,NA,58,0,4,3,0,1,51,54,3,1,"Small",1,1,1,1,0
"241",8.26979609431573,803140,803140,720000,NA,3904.15283203125,3500,NA,48,48,NA,66,1,2,3,0,3,57,58,1,1,"Small",1,2,1,1,0
"242",10.4323316992434,1e+07,8e+06,8e+06,NA,33939.39453125,33939.39453125,NA,55,55,NA,50,1,4,7,0,17,27,21,1,1,"No Small",1,5,1,1,0
"243",9.56231679513336,2925000,2925000,2700000,NA,14218.75,13125,NA,48,48,NA,51,0,4,7,0,18,27,33,2,1,"No Small",1,5,1,1,0
"244",6.25097569463687,196000,40000,40000,NA,518.518493652344,518.518493652344,NA,18,18,NA,62,1,3,6,1,11,45,79,1,0,"Small",3,2,2,1,0
"245",7.53190956625686,224000,144000,144000,NA,1866.66662597656,1866.66662597656,NA,18,18,NA,57,0,3,5,0,7,44,54,3,0,"Small",3,1,4,1,0
"246",8.76665402568256,440000,440000,440000,NA,6416.66650390625,6416.66650390625,NA,16,16,NA,28,0,3,6,1,11,11,80,1,0,"Small",3,2,2,1,0
"247",9.65736795038473,3216666.66666667,3216666.75,2900000,NA,15636.57421875,14097.22265625,NA,48,48,NA,32,0,3,7,0,18,8,13,2,1,"No Small",2,5,1,1,0
"248",8.37123931088021,1e+06,1e+06,1e+06,NA,4320.98779296875,4320.98779296875,NA,54,54,NA,26,1,2,6,1,11,9,95,1,0,"Small",NA,2,1,1,0
"249",8.35615443889377,920857,820857,737717,NA,4256.29541015625,3825.19921875,NA,45,45,NA,36,0,2,4,0,5,25,54,3,1,"Small",1,1,1,1,0
"250",8.29161595599613,820857,820857,737717,NA,3990.27709960938,3586.12426757812,NA,48,48,NA,37,1,1,6,1,11,20,95,1,1,"No Small",1,4,1,1,0
"251",8.44820028505205,1300000,1e+06,1e+06,NA,4666.66650390625,4666.66650390625,NA,50,50,NA,25,1,1,4,0,5,14,84,1,0,"No Small",3,5,1,1,0
"252",8.44820028505205,3e+05,3e+05,3e+05,NA,4666.66650390625,4666.66650390625,NA,15,15,NA,28,0,2,7,0,14,8,39,1,0,"No Small",3,4,4,1,0
"253",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,27,1,2,7,0,13,8,33,1,1,"No Small",1,4,1,1,0
"254",8.18482730710011,787717,737717,737717,NA,3586.12426757812,3586.12426757812,NA,48,48,NA,19,0,2,7,0,13,0,33,1,0,"No Small",1,5,1,1,0
"255",8.2661500014585,800217,800217,737717,NA,3889.94384765625,3586.12426757812,NA,48,48,NA,37,0,3,6,1,11,20,45,1,1,"Small",1,2,1,1,0
"256",8.67134389914528,1200000,1200000,1200000,NA,5833.33349609375,5833.33349609375,NA,48,48,NA,23,1,1,6,1,11,6,87,1,1,"No Small",1,5,1,1,0
"257",8.29161595599613,820857,820857,737717,NA,3990.27709960938,3586.12426757812,NA,48,48,NA,48,0,3,5,0,6,36,55,1,1,"No Small",1,5,1,1,0
"258",8.36383711768092,882333.416666667,882333.4375,737717,NA,4289.12109375,3586.12426757812,NA,48,48,NA,47,0,3,6,1,11,30,97,1,1,"No Small",1,5,1,1,0
"259",7.97819671858534,6e+05,6e+05,6e+05,NA,2916.66674804688,2916.66674804688,NA,48,48,NA,33,1,3,6,1,11,16,53,1,0,"No Small",3,3,1,1,0
"260",7.79587517853245,5e+05,5e+05,5e+05,NA,2430.5556640625,2430.5556640625,NA,48,48,NA,33,0,3,6,1,11,16,53,1,0,"No Small",3,3,1,1,0
"261",8.05823938118676,650000,650000,650000,NA,3159.72216796875,3159.72216796875,NA,48,48,NA,47,1,3,5,0,8,33,87,1,0,"Small",3,2,1,1,0
"262",8.35526232427002,849000,729000,7e+05,NA,4252.5,4083.33325195312,NA,40,40,NA,54,0,2,4,0,5,43,54,3,1,"Small",1,1,4,1,0
"263",8.65719423563905,1683140,1183140,1100000,NA,5751.375,5347.22216796875,NA,48,48,NA,35,1,2,6,1,11,18,95,1,1,"No Small",1,4,1,1,0
"264",8.29161595599613,820857,820857,737717,NA,3990.27709960938,3586.12426757812,NA,48,48,NA,31,1,2,5,0,9,16,39,1,1,"No Small",1,4,1,1,0
"265",8.59530844177526,1112140,1112140,1e+06,NA,5406.236328125,4861.111328125,NA,48,48,NA,32,1,1,7,0,13,13,87,1,1,"Small",1,2,1,1,0
"266",9.00781608793486,1400000,1400000,1400000,NA,8166.66650390625,8166.66650390625,NA,40,40,NA,30,1,3,7,0,18,6,16,1,1,"Small",1,2,1,1,0
"267",8.2392781099921,859000,779000,750000,NA,3786.8056640625,3645.83325195312,NA,48,48,NA,41,0,2,6,1,11,24,84,1,0,"Small",1,2,1,1,0
"268",8.1605182474775,920000,720000,720000,NA,3500,3500,NA,48,48,NA,34,0,3,5,0,8,20,53,1,1,"Small",1,2,1,1,0
"269",8.29161595599613,820857,820857,737717,NA,3990.27709960938,3586.12426757812,NA,48,48,NA,32,1,2,6,1,11,15,95,1,1,"Small",1,2,1,1,0
"270",8.82857231149771,2466473.33333333,2106473.25,1940000,NA,6826.53369140625,6287.037109375,NA,72,72,NA,32,1,3,7,0,13,13,97,1,1,"No Small",1,5,3,1,0
"271",8.48202635954642,827523.666666667,827523.6875,737717,NA,4827.2216796875,4303.34912109375,NA,40,40,NA,28,0,3,7,0,13,9,33,1,1,"No Small",1,5,1,1,0
"272",8.80757788291494,1375140,1375140,1200000,NA,6684.70849609375,5833.33349609375,NA,48,48,NA,35,1,1,6,1,11,18,58,1,1,"No Small",1,5,1,1,0
"273",8.33041723631671,6e+05,480000,480000,NA,4148.14794921875,4148.14794921875,NA,27,27,NA,34,0,1,3,0,3,25,54,3,0,"Small",3,1,4,1,0
"274",8.65151910475135,882333.416666667,882333.4375,737717,NA,5718.82763671875,4781.4990234375,NA,36,36,NA,27,1,3,7,0,15,6,44,1,1,"No Small",1,5,1,1,0
"275",9.99309971122582,2812500,2812500,2500000,NA,21875,19444.4453125,NA,30,30,NA,30,0,3,7,0,19,5,13,2,1,"No Small",2,5,6,1,0
"276",9.42502157780645,2656000,2656000,2400000,NA,12394.6669921875,11200,NA,50,50,NA,47,1,3,7,0,16,25,45,1,1,"No Small",1,5,1,1,0
"277",7.46737106691756,420000,3e+05,3e+05,NA,1750,1750,NA,40,40,NA,61,0,1,4,0,5,50,45,1,0,"Small",3,2,1,1,0
"278",7.9616837557859,737717,737717,737717,NA,2868.8994140625,2868.8994140625,NA,60,60,NA,37,1,1,5,0,7,24,81,1,0,"Small",3,2,1,1,0
"279",8.03067662727285,737717,737717,737717,NA,3073.82080078125,3073.82080078125,NA,56,56,NA,36,1,1,7,0,16,14,45,1,0,"Small",3,1,1,1,0
"280",8.55356081117305,9e+05,8e+05,8e+05,NA,5185.18505859375,5185.18505859375,NA,36,36,NA,22,0,1,6,1,11,5,54,3,0,"Small",NA,1,6,1,0
"281",7.9616837557859,737717,737717,737717,NA,2868.8994140625,2868.8994140625,NA,60,60,NA,45,1,2,6,1,11,28,58,1,1,"No Small",1,5,1,1,0
"282",9.08896592175957,1708140,1708140,1600000,NA,8857.0224609375,8296.2958984375,NA,45,45,NA,33,0,2,6,1,11,16,59,1,1,"No Small",1,5,1,1,0
"283",8.25757399856319,793383.666666667,793383.6875,737717,NA,3856.72631835938,3586.12426757812,NA,48,48,NA,44,0,2,6,1,11,27,33,1,1,"No Small",1,4,1,1,0
"284",8.7513865617467,650000,650000,550000,NA,6319.4443359375,5347.22216796875,NA,24,24,NA,33,0,2,6,1,11,16,39,1,1,"No Small",1,5,4,1,0
"285",8.36102640182878,879857,879857,737717,NA,4277.08251953125,3586.12426757812,NA,48,48,NA,42,0,3,6,1,11,25,39,1,1,"No Small",1,5,1,1,0
"286",7.89143465354771,962740,962740,850000,NA,2674.27783203125,2361.11108398438,NA,84,84,NA,24,1,1,5,0,6,12,42,1,1,"No Small",1,5,1,1,0
"287",8.49298774529726,1062306.33333333,1003973.3125,850000,NA,4880.42578125,4131.9443359375,NA,48,48,NA,22,0,3,7,0,13,3,33,1,1,"No Small",1,4,1,1,0
"288",8.31466890737492,7e+05,7e+05,7e+05,NA,4083.33325195312,4083.33325195312,NA,40,40,NA,37,1,1,3,0,2,29,97,1,0,"Small",3,2,1,1,0
"289",7.82404601085629,8e+05,6e+05,6e+05,NA,2500,2500,NA,56,56,NA,47,0,2,3,0,1,40,54,3,0,"Small",3,2,1,1,0
"290",7.99394502323763,1040000,8e+05,8e+05,NA,2962.962890625,2962.962890625,NA,63,63,NA,26,1,1,7,0,17,3,45,1,0,"Small",NA,2,1,1,0
"291",6.94412287519682,320000,2e+05,2e+05,NA,1037.03698730469,1037.03698730469,NA,45,45,NA,23,0,1,6,1,11,6,54,3,0,"Small",NA,1,1,1,0
"292",8.54615857960671,882333.416666667,882333.4375,737717,NA,5146.94482421875,4303.34912109375,NA,40,40,NA,25,0,3,7,0,16,3,11,1,1,"No Small",1,4,1,1,0
"293",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,26,1,1,6,1,11,9,53,1,0,"No Small",NA,3,1,1,0
"294",8.7491862977789,1891666.66666667,1891666.625,1700000,NA,6305.55517578125,5666.66650390625,NA,70,70,NA,33,1,3,7,0,14,13,58,2,1,"No Small",2,5,1,1,0
"295",8.64300725988035,1166473.33333333,1166473.375,1e+06,NA,5670.3564453125,4861.111328125,NA,48,48,NA,30,0,3,7,0,16,8,11,1,1,"No Small",1,5,1,1,0
"296",9.07240420326772,2688133.33333333,2688133.25,2200000,NA,8711.54296875,7129.62939453125,NA,72,72,NA,30,1,2,6,1,11,13,58,2,1,"No Small",1,5,1,1,0
"297",8.22951111896446,1100000,9e+05,9e+05,NA,3750,3750,NA,56,56,NA,22,0,1,5,0,9,7,53,1,0,"Small",3,2,1,1,0
"298",8.74033674273045,1500000,1500000,1500000,NA,6250,6250,NA,56,56,NA,37,1,3,4,0,5,26,77,1,0,"Small",3,2,1,1,0
"299",7.67809213032027,7e+05,5e+05,5e+05,NA,2160.49389648438,2160.49389648438,NA,54,54,NA,36,0,3,4,0,5,25,53,1,0,"No Small",3,3,6,1,0
"300",7.81959167140604,6e+05,320000,320000,NA,2488.88891601562,2488.88891601562,NA,30,30,NA,63,0,2,7,0,13,44,53,1,0,"Small",1,2,1,1,0
"301",8.1605182474775,1150000,9e+05,9e+05,NA,3500,3500,NA,60,60,NA,32,1,2,7,0,14,12,53,1,0,"Small",NA,2,1,1,0
"302",8.89003307469956,1660000,1400000,1400000,NA,7259.25927734375,7259.25927734375,NA,45,45,NA,48,0,3,6,1,11,31,54,3,1,"Small",1,1,1,1,0
"303",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,32,0,2,7,0,13,13,45,1,0,"Small",1,2,1,1,0
"304",8.74351465655901,1289806.66666667,1289806.625,1115000,NA,6269.8935546875,5420.138671875,NA,48,48,NA,54,1,2,5,0,9,39,84,1,1,"No Small",1,5,1,1,0
"305",8.36405271080131,882523.666666667,882523.6875,737717,NA,4290.0458984375,3586.12426757812,NA,48,48,NA,47,0,2,5,0,8,33,90,1,1,"No Small",1,5,1,1,0
"306",10.9919474378525,15254000,1.4e+07,1.4e+07,NA,59393.9375,59393.9375,NA,55,55,NA,50,1,5,7,0,19,25,11,1,1,"No Small",1,5,1,1,0
"307",9.21034037197618,3e+06,3e+06,3e+06,NA,10000,10000,NA,70,70,NA,50,0,5,7,0,16,28,42,1,1,"No Small",1,5,1,1,0
"308",9.46358194602449,2650000,2650000,2650000,NA,12881.9443359375,12881.9443359375,NA,48,48,NA,42,0,5,7,0,17,19,21,1,1,"No Small",1,5,1,1,0
"309",8.39748105013779,912523.666666667,912523.6875,737717,NA,4435.87890625,3586.12426757812,NA,48,48,NA,40,1,2,6,1,11,23,37,1,1,"Small",1,2,6,1,0
"310",9.81647621105786,1100000,1100000,1100000,NA,18333.333984375,18333.333984375,NA,14,14,NA,39,1,2,7,0,16,17,36,1,0,"No Small",1,5,4,1,0
"311",8.45105046756661,962740,962740,850000,NA,4679.986328125,4131.9443359375,NA,48,48,NA,24,0,2,7,0,13,5,59,1,1,"No Small",1,5,1,1,0
"312",8.36499649324989,883357,883357,737717,NA,4294.0966796875,3586.12426757812,NA,48,48,NA,24,1,2,6,1,11,7,39,1,1,"Small",1,2,1,1,0
"313",8.36383711768092,882333.416666667,882333.4375,737717,NA,4289.12109375,3586.12426757812,NA,48,48,NA,24,1,2,7,0,13,5,38,1,1,"No Small",1,5,1,1,0
"314",8.3961759151243,911333.416666667,911333.4375,737717,NA,4430.09326171875,3586.12426757812,NA,48,48,NA,25,1,2,6,1,11,8,58,1,1,"No Small",1,5,1,1,0
"315",7.63727005575676,962666.666666667,560000,560000,NA,2074.07397460938,2074.07397460938,NA,63,63,NA,23,0,2,7,0,11,6,53,1,0,"Small",1,2,1,1,0
"316",9.1094740824159,1549806.66666667,1549806.625,1300000,NA,9040.5390625,7583.33349609375,NA,40,40,NA,40,1,3,7,0,14,20,39,1,1,"No Small",1,5,1,1,0
"317",10.5431460824857,6700000,6500000,6e+06,NA,37916.66796875,35000,NA,40,40,NA,40,0,3,7,0,17,17,11,1,1,"No Small",1,5,1,1,0
