Total_salary,Total_hour_salary,y_salary_m,y_salarySec_m,bin_male,age,maxEducLevel,college,oficio,p6210,p6210s1,p6240,relab,formal,ocu,dsi,totalHoursWorked,Log_Total_hour_salary,out_totalHoursWorked,out_Total_salary
800000,5833.33349609375,800000,NA,1,86,6,1,97,5,11,6,1,1,1,0,32,8.671343899145281,0,0
1168544.375,6816.5087890625,1000000,NA,1,25,6,1,98,5,11,1,1,1,1,0,40,8.8271027120059,0,0
1105000,5371.52783203125,1105000,NA,1,33,6,1,39,5,11,1,1,1,1,0,48,8.588867659519451,0,0
3525000,20562.5,3400000,NA,0,29,7,0,13,6,7,1,1,1,1,0,40,9.931224307507728,0,0
2500000,14583.3330078125,2500000,NA,1,36,7,0,16,6,5,1,1,1,1,0,40,9.587634580796221,0,0
4000000,23333.333984375,4000000,NA,0,36,7,0,19,6,5,1,1,1,1,0,40,10.057638260265172,0,0
900000,3500,900000,NA,1,20,6,1,45,5,11,1,1,0,1,0,60,8.160518247477505,0,0
931953,4530.3271484375,781242,NA,1,61,6,1,77,5,11,1,1,1,1,0,48,8.418549434067595,0,0
961953,4879.4716796875,781242,NA,0,56,4,0,54,3,5,1,3,1,1,0,46,8.492792230627282,0,0
921544.3125,4479.7294921875,800000,NA,1,52,4,0,99,3,5,1,1,1,1,0,48,8.407317942377865,0,0
2000000,7777.77783203125,2000000,NA,0,44,7,0,42,6,6,1,1,1,1,0,60,8.959025950670723,0,0
781242,3645.7958984375,781242,NA,1,22,6,1,84,5,11,1,1,0,1,0,50,8.201329974087903,0,0
1900000,9236.111328125,1900000,NA,0,40,7,0,3,6,5,1,1,1,1,0,48,9.130876224118175,0,0
9641667,44994.4453125,8900000,NA,1,36,7,0,21,6,7,1,1,1,1,0,50,10.714294323633421,0,1
960929.4375,4671.1845703125,781242,NA,1,24,5,0,37,4,9,1,1,1,1,0,48,8.449167973811042,0,0
960929.4375,4671.1845703125,781242,NA,0,25,7,0,74,6,2,1,1,1,1,0,48,8.449167973811042,0,0
990929.4375,4817.01806640625,781242,NA,1,32,6,1,97,5,11,1,1,1,1,0,48,8.479910357174619,0,0
1048544.3125,5097.09033203125,825000,NA,1,36,6,1,83,5,11,1,1,1,1,0,48,8.53642513277104,0,0
1155711,5618.03955078125,930000,NA,0,32,6,1,97,5,11,1,1,1,1,0,48,8.633738047650311,0,0
1929877.625,11257.619140625,1700000,NA,0,46,6,1,59,5,11,1,1,1,1,0,40,9.328800435342021,0,0
930929.4375,4344.33740234375,781242,NA,1,65,5,0,98,4,9,1,1,1,1,0,50,8.37662852948699,0,0
930929.4375,4525.3515625,781242,NA,0,63,5,0,79,4,8,1,1,1,1,0,48,8.417450546486219,0,0
368000,4293.33349609375,368000,NA,0,24,7,0,45,6,2,1,1,0,1,0,20,8.36481874890027,1,0
750000,3645.83325195312,750000,NA,0,43,6,1,45,5,11,1,1,0,1,0,48,8.20134021967633,0,0
869453,4226.5078125,781242,NA,1,22,7,0,8,6,5,1,1,1,1,0,48,8.349131354823443,0,0
899453,4372.3408203125,781242,NA,1,41,5,0,55,4,9,1,1,1,1,0,48,8.383053801498814,0,0
440000,2851.85180664062,440000,NA,0,38,6,1,45,5,10,1,1,0,1,0,36,7.9557238189782025,0,0
1271544.375,7417.34228515625,1100000,NA,0,19,7,0,44,6,0,1,1,1,1,0,40,8.911576089405221,0,0
1331953,4316.51416015625,781242,NA,1,45,6,1,41,5,11,1,1,1,1,0,72,8.370203448141933,0,0
930929.4375,4525.3515625,781242,NA,0,58,6,1,55,5,11,1,1,1,1,0,48,8.417450546486219,0,0
1447211,7035.0537109375,1300000,NA,1,32,7,0,97,6,3,1,1,1,1,0,48,8.85866060433633,0,0
1147211,5576.72021484375,1000000,NA,0,29,7,0,39,6,3,1,1,1,1,0,48,8.626356107450237,0,0
1350211,6563.52587890625,1200000,NA,1,38,6,1,58,5,11,1,1,1,1,0,48,8.789283219087254,0,0
989453,4275.4140625,781242,NA,0,21,6,1,55,5,10,1,1,1,1,0,54,8.360636233405698,0,0
1554166.625,7554.9765625,1300000,NA,1,24,7,0,3,6,3,1,1,1,1,0,48,8.929961772451863,0,0
869453,4226.5078125,781242,NA,0,32,6,1,97,5,11,1,1,1,1,0,48,8.349131354823443,0,0
1596211,7759.35888671875,1508000,NA,1,28,6,1,45,5,11,1,1,1,1,0,48,8.956654992073352,0,0
833333.3125,4050.92578125,800000,NA,1,39,5,0,98,4,6,1,1,1,1,0,48,8.3067007219413,0,0
1826666.625,8879.6298828125,1760000,NA,1,44,6,1,98,5,11,1,3,1,1,0,48,9.091515155254129,0,0
955119.6875,4642.94287109375,781242,NA,0,39,6,1,54,5,11,1,3,1,1,0,48,8.443103683635318,0,0
781242,3038.16333007812,781242,NA,1,44,6,1,39,5,10,1,1,0,1,0,60,8.019008444079935,0,0
1054877.75,4395.32373046875,850000,50000,0,28,7,0,3,6,3,1,1,1,1,0,56,8.388296466216328,0,0
960000,4666.66650390625,850000,NA,0,53,5,0,55,4,7,1,1,1,1,0,48,8.448200285052053,0,0
781242,3797.7041015625,781242,NA,1,26,6,1,53,5,10,1,1,0,1,0,48,8.2421519793225535,0,0
781242,3797.7041015625,781242,NA,1,55,3,0,58,3,4,1,1,0,1,0,48,8.2421519793225535,0,0
3500000,20416.666015625,3500000,NA,0,34,7,0,39,6,6,1,2,1,1,0,40,9.924106807851109,0,0
869453,4226.5078125,781242,NA,0,29,6,1,45,5,11,1,1,1,1,0,48,8.349131354823443,0,0
869453,2113.25390625,781242,NA,1,24,6,1,58,5,11,1,1,1,1,0,96,7.655984174263498,1,0
899453,7495.44189453125,781242,NA,0,22,7,0,33,6,1,3,1,1,1,0,28,8.922050367375261,0,0
400000,2333.33325195312,400000,NA,1,26,5,0,53,4,9,1,1,0,1,0,40,7.755053104492106,0,0
574877.625,4471.2705078125,380000,80000,0,53,6,1,55,5,11,1,1,1,1,0,30,8.40542787715762,0,0
906953,4408.79931640625,781242,NA,0,59,6,1,55,5,10,1,1,1,1,0,48,8.391357667516901,0,0
1200000,4666.66650390625,1200000,NA,1,24,3,0,53,3,3,1,1,0,1,0,60,8.448200285052053,0,0
880000,3422.22216796875,880000,NA,1,22,6,1,87,5,11,1,1,0,1,0,60,8.138045375772158,0,0
2018211,7848.59814453125,1900000,NA,1,40,7,0,44,6,4,1,1,1,1,0,60,8.9680902145146,0,0
5316666.5,27567.900390625,3900000,NA,0,43,7,0,8,6,6,4,1,1,1,0,45,10.224407345536612,0,0
1950000,9479.1669921875,1800000,NA,0,29,7,0,19,6,8,6,1,1,1,0,48,9.156851721365856,0,0
840000,4083.33325195312,840000,NA,1,58,3,0,95,3,4,1,1,0,1,0,48,8.314668907374916,0,0
480000,2333.33325195312,480000,NA,0,54,4,0,53,3,5,1,1,0,1,0,48,7.755053104492106,0,0
2166666.75,16851.8515625,2000000,NA,0,45,7,0,13,6,11,1,2,1,1,0,30,9.732215814758428,0,0
936000,4550,783000,NA,0,49,7,0,55,6,6,1,1,1,1,0,48,8.422882511944996,0,0
3793333.5,18439.81640625,3260000,NA,1,24,7,0,8,6,5,1,1,1,1,0,48,9.822267540783907,0,0
2350833.25,11427.662109375,1945000,NA,1,42,5,0,95,4,8,1,1,1,1,0,48,9.343792196005522,0,0
600000,2121.21215820312,600000,NA,0,54,1,0,99,1,0,1,1,0,1,0,66,7.65974297700363,0,0
1300000,3611.11108398438,1300000,NA,0,50,4,0,53,3,5,1,1,0,1,0,84,8.191770783469591,1,0
1251666.625,6084.49072265625,1100000,NA,0,28,6,1,39,5,11,1,1,1,1,0,48,8.713498308025303,0,0
1143333.375,5557.87060546875,1000000,NA,1,39,5,0,87,4,8,6,1,1,1,0,48,8.622970329259362,0,0
1625000,9479.1669921875,1500000,NA,1,31,7,0,13,6,5,1,1,1,1,0,40,9.156851721365856,0,0
992500,4824.65283203125,950000,NA,0,27,6,1,58,5,11,1,1,1,1,0,48,8.481494059273802,0,0
1163000,5653.47216796875,1163000,NA,1,25,6,1,58,5,11,1,1,1,1,0,48,8.640025178389582,0,0
930929.4375,3016.90087890625,781242,NA,1,43,7,0,98,6,3,1,1,1,1,0,72,8.011985384428515,0,0
350000,3266.66674804688,350000,NA,0,42,4,0,54,3,5,6,3,0,1,0,25,8.091525400902864,0,0
800000,3888.88891601562,800000,NA,0,29,7,0,39,6,5,1,1,0,1,0,48,8.265878770110776,0,0
2000000,5128.205078125,2000000,NA,1,37,3,0,40,3,3,1,1,0,1,0,91,8.542510989634902,1,0
600000,2500,600000,NA,0,32,5,0,54,4,9,1,3,0,1,0,56,7.824046010856292,0,0
1100000,5347.22216796875,1100000,NA,0,20,5,0,50,4,9,1,1,0,1,0,48,8.584332484107762,0,0
450000,3500,450000,NA,0,40,6,1,97,5,11,4,1,0,1,0,30,8.160518247477505,0,0
300000,1750,300000,NA,0,20,7,0,97,6,3,1,1,1,1,0,40,7.4673710669175595,0,0
1300000,7583.33349609375,1200000,NA,0,33,7,0,13,6,7,1,1,1,1,0,40,8.933708157173898,0,0
1113333.375,6494.44482421875,1000000,NA,1,38,7,0,58,6,4,1,1,1,1,0,40,8.77870244804079,0,0
2166666.75,10532.408203125,2000000,NA,1,45,7,0,30,6,5,1,1,1,1,0,48,9.26221227823247,0,0
4666667,18773.947265625,4000000,NA,1,65,7,0,39,6,5,1,2,1,1,0,58,9.84022540398839,0,0
990929.4375,4817.01806640625,781242,NA,1,40,6,1,37,5,11,1,1,1,1,0,48,8.479910357174619,0,0
1231544.375,6385.78564453125,1000000,NA,0,40,7,0,21,6,3,1,1,1,1,0,45,8.76182980624272,0,0
994211,4832.97021484375,906000,NA,1,49,5,0,95,4,9,6,1,1,1,0,48,8.483216508954948,0,0
2833333.5,13773.1494140625,2500000,NA,1,42,7,0,8,6,5,1,2,1,1,0,48,9.530476281189463,0,0
990929.4375,4533.6640625,781242,NA,0,37,4,0,79,3,5,1,1,1,1,0,51,8.419285735358185,0,0
120000,3111.11108398438,120000,NA,0,19,7,0,53,6,1,3,1,0,1,0,9,8.042735203101815,1,0
10100000,52370.37109375,10100000,NA,1,32,7,0,21,6,6,1,1,1,1,0,45,10.866096273247091,0,1
3662500,18990.740234375,3500000,NA,0,31,7,0,21,6,7,1,1,1,1,0,45,9.851706783266476,0,0
8066667,39212.96484375,8000000,NA,0,55,7,0,9,6,5,1,1,1,1,0,48,10.576762706907472,0,1
4999999.5,29166.6640625,4500000,NA,0,28,7,0,9,6,7,1,2,1,1,0,40,10.280781694391878,0,0
1500000,8333.3330078125,1500000,NA,1,65,7,0,98,6,7,1,1,0,1,0,42,9.028018776119728,0,0
1733333.375,5617.2841796875,1600000,NA,1,52,4,0,40,3,5,1,1,0,1,0,72,8.63360358404018,0,0
10333333,60277.77734375,10000000,NA,1,58,7,0,70,6,6,1,1,1,1,0,40,11.006718779860071,0,1
4941667,28123.30859375,2300000,2500000,0,51,7,0,7,6,7,1,1,1,1,0,41,10.244353998809418,0,0
2700000,7500,2700000,NA,1,25,7,0,2,6,5,6,1,1,1,0,84,8.922658299524402,1,0
1700000,8263.888671875,1700000,NA,1,53,6,1,95,5,11,1,1,1,1,0,48,9.019650539251208,0,0
4333333.5,21064.81640625,4000000,NA,0,53,7,0,11,6,5,1,1,1,1,0,48,9.955359458792415,0,0
2500000,12152.77734375,2500000,NA,0,27,7,0,11,6,6,1,1,1,1,0,48,9.40531301060941,0,0
1888211,6119.2021484375,1800000,NA,1,27,6,1,39,5,11,1,1,1,1,0,72,8.71918699910537,0,0
1793333.375,8717.5927734375,1600000,NA,0,36,7,0,45,6,1,1,1,1,1,0,48,9.073098420699946,0,0
1014877.6875,4933.43310546875,860000,NA,0,48,6,1,39,5,11,1,1,1,1,0,48,8.503790394961095,0,0
1000000,5185.18505859375,1000000,NA,1,46,4,0,79,3,5,1,1,0,1,0,45,8.55356081117305,0,0
7212500,42072.91796875,6800000,NA,0,42,7,0,11,6,10,1,1,1,1,0,40,10.647159534025969,0,1
10000000,58333.33203125,10000000,NA,1,44,7,0,2,6,10,1,1,1,1,0,40,10.973928941916112,0,1
1200000,4666.66650390625,1200000,NA,0,34,7,0,21,6,7,1,1,1,1,0,60,8.448200285052053,0,0
781242,3314.36010742188,781242,NA,0,23,7,0,54,6,2,1,3,0,1,0,55,8.106019854552054,0,0
2125000,10329.861328125,2000000,NA,1,49,6,1,45,5,11,1,1,1,1,0,48,9.242794137834325,0,0
1015211,3290.03564453125,900000,NA,1,23,5,0,97,4,8,1,1,1,1,0,72,8.098653677904755,0,0
600000,1944.44445800781,600000,NA,0,27,6,1,53,5,11,1,1,0,1,0,72,7.572731589550831,0,0
1000000,4861.111328125,1000000,NA,1,60,6,1,84,5,11,1,1,0,1,0,48,8.489022359092397,0,0
800000,2666.66674804688,800000,NA,0,34,7,0,54,6,5,1,3,0,1,0,70,7.888584562511443,0,0
869453,3381.2060546875,781242,NA,1,35,7,0,45,6,2,1,1,0,1,0,60,8.125987745745084,0,0
781242,3645.7958984375,781242,NA,0,36,7,0,45,6,2,1,1,0,1,0,50,8.201329974087903,0,0
1300000,7583.33349609375,1300000,NA,0,37,7,0,13,6,10,1,1,1,1,0,40,8.933708157173898,0,0
1330000,6465.27783203125,1300000,NA,1,29,7,0,97,6,3,1,1,1,1,0,48,8.774201265074717,0,0
744044.3125,3472.20678710938,550000,NA,0,22,6,1,45,5,10,1,1,1,1,0,50,8.15254563250595,0,0
959929.4375,4666.32373046875,781242,NA,1,30,7,0,45,6,2,1,1,1,1,0,48,8.44812683090091,0,0
781242,3797.7041015625,781242,NA,0,72,3,0,54,3,3,1,3,0,1,0,48,8.2421519793225535,0,0
888211,4317.6923828125,800000,NA,1,58,1,0,87,1,0,1,1,1,1,0,48,8.370476367872936,0,0
869453,4226.5078125,781242,NA,1,29,6,1,58,5,11,1,1,1,1,0,48,8.349131354823443,0,0
904453,5275.97607421875,781242,NA,0,25,7,0,34,6,1,1,1,1,1,0,40,8.570918978993479,0,0
2491666.75,12112.2685546875,2300000,NA,1,31,7,0,21,6,5,1,1,1,1,0,48,9.401974148044326,0,0
938211,4560.748046875,850000,NA,0,57,7,0,33,6,3,1,1,1,1,0,48,8.425241934421786,0,0
850000,4131.9443359375,850000,NA,1,32,4,0,95,3,5,1,1,0,1,0,48,8.326503358691262,0,0
781242,6751.47412109375,781242,NA,1,68,4,0,53,3,5,1,1,0,1,0,27,8.817516148333505,0,0
869453,4226.5078125,781242,NA,1,26,7,0,37,6,4,1,1,1,1,0,48,8.349131354823443,0,0
5000000,291666.65625,5000000,NA,1,27,7,0,13,6,7,6,1,1,1,0,4,12.583366840957355,1,0
1200000,13333.3330078125,1200000,NA,1,63,7,0,13,6,5,1,1,1,1,0,21,9.498022420013902,1,0
990929.4375,4817.01806640625,781242,NA,0,30,5,0,55,4,9,1,1,1,1,0,48,8.479910357174619,0,0
1471544.375,7153.3408203125,1000000,NA,1,38,6,1,98,5,11,1,1,0,1,0,48,8.875334774158041,0,0
1281544.375,6229.7294921875,1000000,NA,1,31,6,1,98,5,11,1,1,1,1,0,48,8.737088190644192,0,0
931953,4026.95751953125,781242,NA,0,24,6,1,45,5,11,1,1,1,1,0,54,8.300766411883783,0,0
1588211,9264.564453125,1400000,NA,0,27,7,0,19,6,5,1,1,1,1,0,40,9.133952127698107,0,0
930929.4375,4525.3515625,781242,NA,1,53,3,0,92,3,2,1,1,1,1,0,48,8.417450546486219,0,0
1390000,5896.9697265625,1300000,NA,1,36,7,0,21,6,3,1,1,0,1,0,55,8.682193892285868,0,0
1300000,7583.33349609375,1300000,NA,0,42,7,0,39,6,1,1,1,0,1,0,40,8.933708157173898,0,0
1159453,5636.22998046875,781242,NA,1,27,7,0,98,6,3,1,1,1,1,0,48,8.636970677805056,0,0
968211,4706.5810546875,850000,NA,0,26,7,0,12,6,5,1,1,1,1,0,48,8.456717032699705,0,0
3645833.25,17722.80078125,3500000,NA,0,29,7,0,12,6,6,1,2,1,1,0,48,9.782607269301899,0,0
5958333.5,24826.388671875,5500000,NA,0,26,7,0,9,6,6,1,1,1,1,0,56,10.119662425792985,0,0
2166666.75,10532.408203125,2000000,NA,0,50,7,0,11,6,5,1,1,1,1,0,48,9.26221227823247,0,0
930929.4375,4525.3515625,781242,NA,0,24,7,0,59,6,4,1,1,1,1,0,48,8.417450546486219,0,0
2254877.75,10961.2109375,2000000,NA,1,57,6,1,45,5,11,1,1,1,1,0,48,9.302118041396943,0,0
2029166.625,15782.4072265625,1800000,NA,0,30,7,0,13,6,7,1,2,1,1,0,30,9.666651131977236,0,0
2362500,6890.625,2100000,NA,0,36,7,0,12,6,14,1,2,1,1,0,80,8.837917071069311,1,0
928453,3868.55419921875,781242,NA,1,31,7,0,53,6,2,1,1,1,1,0,56,8.260636124287837,0,0
840000,4083.33325195312,840000,NA,1,29,6,1,53,5,11,1,1,1,1,0,48,8.314668907374916,0,0
1500000,7000,1500000,NA,0,39,7,0,13,6,5,1,1,1,1,0,50,8.85366542803745,0,0
1036000,4028.88891601562,977000,NA,1,35,4,0,55,3,5,1,1,1,1,0,60,8.301245913705678,0,0
449000,4365.27783203125,390000,NA,0,38,5,0,55,4,8,1,1,0,1,0,24,8.381437116198017,1,0
1588211,8235.16796875,1500000,NA,1,33,7,0,2,6,5,1,1,1,1,0,45,9.016169039337544,0,0
3000000,11666.6669921875,3000000,NA,0,28,7,0,3,6,1,1,1,1,1,0,60,9.364491079705227,0,0
4250000,33055.5546875,3400000,NA,0,58,7,0,13,6,7,1,2,1,1,0,30,10.405944900371098,0,0
1388211,8097.8974609375,1200000,NA,1,21,7,0,33,6,2,1,1,1,1,0,40,8.999359734241935,0,0
2700000,13125,2500000,NA,1,57,7,0,92,6,3,1,1,1,1,0,48,9.482274087459825,0,0
1288211,7514.56396484375,1200000,NA,0,23,7,0,13,6,5,1,1,1,1,0,40,8.9245982785268545,0,0
931786.3125,4529.5166015625,781242,NA,1,32,6,1,97,5,11,1,1,1,1,0,48,8.418370502311259,0,0
1143211,5557.27587890625,980000,NA,0,57,5,0,55,4,7,1,1,1,1,0,48,8.622863317342983,0,0
2166666.75,8425.92578125,2000000,NA,1,51,7,0,45,6,5,1,1,1,1,0,60,9.0390686341984825,0,0
781242,4050.88452148438,781242,NA,0,23,7,0,39,6,4,1,1,0,1,0,45,8.30669053662121,0,0
400000,3111.11108398438,400000,NA,1,21,6,1,97,5,11,1,1,0,1,0,30,8.042735203101815,0,0
1530000,9916.6669921875,1400000,NA,1,29,6,1,59,5,11,1,1,1,1,0,36,9.201972155131296,0,0
1128553,5486.021484375,781242,NA,0,39,6,1,97,5,11,1,1,1,1,0,48,8.609958587708437,0,0
800000,3888.88891601562,800000,NA,0,22,7,0,34,6,4,1,1,0,1,0,48,8.265878770110776,0,0
1488211,7234.35888671875,1400000,NA,1,25,6,1,56,5,11,1,1,1,1,0,48,8.886597022384404,0,0
954877.6875,4641.7666015625,800000,NA,0,30,7,0,39,6,3,1,1,1,1,0,48,8.442850305855213,0,0
1298044.375,5313.6318359375,1030000,NA,1,32,4,0,58,3,5,1,1,1,1,0,57,8.57803084201102,0,0
1841666.625,8594.4443359375,1300000,NA,0,49,7,0,39,6,3,1,1,1,1,0,50,9.05887126603975,0,0
850000,4131.9443359375,850000,NA,0,38,6,1,33,5,11,1,1,0,1,0,48,8.326503358691262,0,0
960929.4375,3114.12329101562,781242,NA,1,56,3,0,58,3,4,1,1,1,1,0,72,8.043702944100747,0,0
540000,5250,540000,NA,0,40,4,0,54,3,5,1,3,0,1,0,24,8.565983355585669,1,0
240000,4666.66650390625,240000,NA,0,20,7,0,53,6,1,3,1,0,1,0,12,8.448200285052053,1,0
781242,3797.7041015625,781242,NA,0,52,6,1,45,5,11,1,1,0,1,0,48,8.2421519793225535,0,0
600000,4375,600000,NA,1,27,6,1,18,5,11,1,1,0,1,0,32,8.383661798791715,0,0
936119.6875,4550.58203125,781242,NA,1,37,7,0,38,6,3,1,1,1,1,0,48,8.423010422720107,0,0
2000000,11666.6669921875,2000000,NA,0,34,7,0,8,6,5,1,1,1,1,0,40,9.364491079705227,0,0
1600711,8892.8388671875,1400000,NA,0,33,7,0,7,6,7,1,1,1,1,0,42,9.093001610174147,0,0
1920211,11201.23046875,1400000,NA,0,39,7,0,19,6,4,1,1,1,1,0,40,9.323778914529907,0,0
2254666.75,11690.8642578125,2082000,NA,0,37,7,0,33,6,3,1,1,1,1,0,45,9.366562983111638,0,0
480000,7466.66650390625,480000,NA,1,34,6,1,98,5,11,6,1,0,1,0,15,8.918203927376751,1,0
1400000,5444.4443359375,1300000,NA,1,65,5,0,85,4,8,1,1,1,1,0,60,8.602350979826697,0,0
1058211,4115.26513671875,900000,NA,1,30,6,1,95,5,11,1,1,1,1,0,60,8.322458542801936,0,0
1116666.75,5428.2412109375,870000,NA,0,27,6,1,39,5,11,1,1,1,1,0,48,8.599370458238871,0,0
1512500,5881.9443359375,1400000,NA,1,59,6,1,58,5,11,1,1,1,1,0,60,8.67964265561073,0,0
930929.4375,5430.421875,781242,NA,0,55,4,0,55,3,5,1,1,1,1,0,40,8.599772103280173,0,0
930929.4375,4525.3515625,781242,NA,1,34,7,0,3,6,5,1,1,1,1,0,48,8.417450546486219,0,0
700000,3402.77783203125,700000,NA,0,33,7,0,93,6,3,1,1,0,1,0,48,8.132347386454686,0,0
827075.3125,4020.5048828125,781242,NA,1,61,4,0,55,3,5,1,1,1,1,0,48,8.299162766466386,0,0
827075.3125,4020.5048828125,781242,NA,0,56,4,0,53,3,5,1,1,1,1,0,48,8.299162766466386,0,0
899453,4663.83056640625,781242,NA,0,20,6,1,55,5,11,1,1,1,1,0,45,8.447592399412958,0,0
1500000,5833.33349609375,1500000,NA,1,34,4,0,95,3,5,1,1,1,1,0,60,8.671343899145281,0,0
781242,3797.7041015625,781242,NA,0,34,7,0,3,6,2,1,1,0,1,0,48,8.2421519793225535,0,0
12000000,58333.33203125,12000000,NA,1,61,7,0,13,6,10,1,1,1,1,0,48,10.973928941916112,0,1
899453,4372.3408203125,781242,NA,0,37,5,0,55,4,7,1,1,1,1,0,48,8.383053801498814,0,0
700000,3888.88891601562,700000,NA,1,53,6,1,97,5,11,1,1,0,1,0,42,8.265878770110776,0,0
600000,3500,600000,NA,0,62,6,1,53,5,11,1,1,1,1,0,40,8.160518247477505,0,0
1120000,5444.4443359375,1120000,NA,1,40,4,0,95,3,5,1,1,1,1,0,48,8.602350979826697,0,0
1120000,5444.4443359375,1120000,NA,1,57,3,0,95,3,3,1,1,0,1,0,48,8.602350979826697,0,0
1983333.375,9255.5556640625,1780000,NA,1,38,7,0,11,6,5,1,1,1,1,0,50,9.132979262542154,0,0
3500000,17013.888671875,3500000,NA,0,36,7,0,13,6,5,1,1,1,1,0,48,9.741785270189807,0,0
2350000,11423.611328125,2200000,NA,0,35,7,0,11,6,6,1,1,1,1,0,48,9.34343766160257,0,0
5625000,28532.609375,5000000,NA,1,36,7,0,21,6,6,1,1,1,1,0,46,10.258802900768345,0,0
919453,3575.65063476562,781242,NA,1,49,6,1,58,5,11,1,1,1,1,0,60,8.181902434307528,0,0
320000,5333.33349609375,320000,NA,0,42,4,0,59,3,5,4,3,0,1,0,14,8.581731743071387,1,0
889453,4323.72998046875,781242,NA,1,19,6,1,53,5,11,1,1,1,1,0,48,8.371873730109119,0,0
1109044.375,5391.18798828125,950000,NA,1,22,6,1,83,5,11,1,1,1,1,0,48,8.592521045606311,0,0
930929.4375,4525.3515625,781242,NA,1,53,7,0,33,6,0,1,1,1,1,0,48,8.417450546486219,0,0
90000,1750,90000,NA,0,51,5,0,45,4,9,4,1,0,1,0,12,7.4673710669175595,1,0
3375000,19687.5,3000000,NA,0,63,6,1,39,5,11,1,2,1,1,0,40,9.887739195567988,0,0
2038211,9907.9697265625,1800000,NA,1,37,7,0,35,6,3,1,1,1,1,0,48,9.201094735150656,0,0
842908.6875,4097.47265625,781242,NA,1,48,3,0,58,3,4,1,1,1,1,0,48,8.31812563731933,0,0
930929.4375,4525.3515625,781242,NA,0,77,6,1,54,5,11,1,1,1,1,0,48,8.417450546486219,0,0
930929.4375,4525.3515625,781242,NA,0,42,7,0,54,6,2,1,1,1,1,0,48,8.417450546486219,0,0
650000,3159.72216796875,650000,NA,1,59,4,0,80,3,5,1,1,0,1,0,48,8.058239381186757,0,0
959929.4375,4666.32373046875,781242,NA,1,30,6,1,75,5,11,1,1,1,1,0,48,8.44812683090091,0,0
930929.4375,4525.3515625,781242,NA,0,24,6,1,39,5,11,1,1,1,1,0,48,8.417450546486219,0,0
871718.4375,5085.0244140625,781242,NA,0,31,7,0,54,6,4,1,1,1,1,0,40,8.534055109663367,0,0
998211,4852.41455078125,910000,NA,1,39,6,1,98,5,11,1,1,1,1,0,48,8.487231705569469,0,0
1088211,5078.31787109375,1000000,NA,1,23,6,1,97,5,11,1,1,1,1,0,50,8.532735358000183,0,0
1016666.6875,5930.5556640625,1000000,NA,0,20,7,0,53,6,2,1,1,0,1,0,40,8.68787319149096,0,0
1054877.625,5127.87744140625,900000,NA,0,34,6,1,45,5,11,1,1,1,1,0,48,8.542447098433122,0,0
1500000,6363.63623046875,1500000,NA,0,28,7,0,33,6,2,1,1,0,1,0,55,8.758355227306787,0,0
871242,4235.2041015625,781242,NA,0,37,5,0,55,4,7,1,1,1,1,0,48,8.351186799918368,0,0
900000,2019.23071289062,900000,NA,1,39,3,0,58,3,2,1,1,0,1,0,104,7.610471882656444,1,0
1404877.625,6829.26611328125,1100000,NA,1,25,6,1,87,5,11,1,1,1,1,0,48,8.828972496320354,0,0
1561242,7434.48583984375,781242,780000,0,23,7,0,30,6,4,1,1,0,1,0,49,8.913884702480646,0,0
4875000,28437.5,4500000,NA,1,24,7,0,2,6,5,1,1,1,1,0,40,10.255463975693306,0,0
1966666.625,9560.1845703125,1700000,NA,0,42,7,0,2,6,5,1,2,1,1,0,48,9.165362312377123,0,0
959929.4375,4666.32373046875,781242,NA,0,32,6,1,39,5,11,1,1,1,1,0,48,8.44812683090091,0,0
1420833.375,6906.8291015625,1400000,NA,1,24,6,1,40,5,11,1,1,0,1,0,48,8.840265925994752,0,0
1588211,7720.47021484375,1500000,NA,0,25,7,0,15,6,5,1,1,1,1,0,48,8.951630549822482,0,0
800000,3888.88891601562,600000,200000,0,51,6,1,54,5,11,1,3,0,1,0,48,8.265878770110776,0,0
600000,2545.45458984375,600000,NA,1,35,7,0,77,6,1,1,1,0,1,0,55,7.842064533797586,0,0
1671544.375,8667.267578125,1500000,NA,0,34,7,0,11,6,5,1,1,1,1,0,45,9.067308861869384,0,0
500000,1296.29626464844,500000,NA,1,27,5,0,55,4,8,1,1,0,1,0,90,7.167266450053161,1,0
2400000,12444.4443359375,2100000,NA,1,26,7,0,6,6,5,1,1,1,1,0,45,9.429029564221704,0,0
1103908.625,6439.466796875,781242,NA,1,31,6,1,37,5,11,1,1,1,1,0,40,8.770201020154357,0,0
990000,4812.5,900000,NA,0,31,7,0,38,6,2,1,1,1,1,0,48,8.47897197859604,0,0
5416666.5,26331.017578125,5000000,NA,0,49,7,0,32,6,5,1,1,1,1,0,48,10.178502898842892,0,0
500000,29166.666015625,500000,NA,1,29,7,0,13,6,6,1,1,1,1,0,4,10.280781761356167,1,0
101200,2361.33325195312,101200,NA,0,22,7,0,45,6,4,4,1,0,1,0,10,7.766981675770944,1,0
869453,5071.80908203125,781242,NA,0,47,6,1,54,5,11,1,3,0,1,0,40,8.531452853853247,0,0
930929.4375,4525.3515625,781242,NA,1,28,6,1,97,5,11,1,1,1,1,0,48,8.417450546486219,0,0
1793333.375,10461.111328125,1660000,NA,0,61,6,1,32,5,11,1,1,1,1,0,40,9.2554199774939,0,0
